Product_ID,Category,Price,Cost_Price,Competitor_Price,Discount,Marketing_Spend,Season,Holiday,Demand,Revenue,Profit
P109331,Home & Kitchen,1628.35,845.65,1434.38,8.5,20785.83,Winter,1,305,496646.75,238723.5
P109332,Beauty,1343.89,499.84,1366.79,31.7,25337.22,Winter,1,148,198895.72,124919.4
P109333,Sports,1944.82,990.39,2175.61,37.1,10394.1,Summer,0,183,355902.06,174660.69
P109334,Groceries,485.3,359.77,513.74,10.5,33741.37,Spring,0,582,282444.6,73058.46
P109335,Home & Kitchen,591.99,340.3,541.43,0.3,17724.95,Spring,1,409,242123.91,102941.21
P109336,Home & Kitchen,2869.15,1421.95,2453.15,24.4,13739.39,Monsoon,0,138,395942.7,199713.6
P109337,Groceries,754.11,496.79,696.58,29.3,12908.49,Summer,0,396,298627.56,101898.72
P109338,Sports,1984.71,941.07,1886.86,10.4,25780.23,Summer,1,174,345339.54,181593.36
P109339,Fashion,2245.43,959.47,1921.43,38.5,27228.73,Monsoon,0,109,244751.87,140169.64
P109340,Sports,922.61,427.72,924.4,6.7,41398.93,Winter,1,269,248182.09,133125.41
P109341,Electronics,2803.38,1894.5,3042.08,32.0,45858.42,Monsoon,0,315,883064.7,286297.2
P109342,Home & Kitchen,1266.65,662.15,1170.39,35.1,15802.89,Spring,1,388,491460.2,234546.0
P109343,Fashion,2311.85,1018.79,2409.57,6.8,16925.32,Spring,1,122,282045.7,157753.32
P109344,Groceries,334.69,223.52,305.87,20.1,14418.97,Winter,0,440,147263.6,48914.8
P109345,Electronics,2734.61,1817.96,3129.61,1.1,15451.73,Summer,0,234,639898.74,214496.1
P109346,Groceries,538.26,392.59,527.54,25.7,36560.09,Summer,0,681,366555.06,99201.27
P109347,Fashion,961.3,425.3,844.49,21.9,31640.37,Monsoon,1,389,373945.7,208504.0
P109348,Electronics,4705.24,3217.95,4505.56,31.1,4352.8,Winter,0,96,451703.04,142779.84
P109349,Beauty,1456.03,464.78,1346.22,20.1,28840.53,Spring,0,78,113570.34,77317.5
P109350,Sports,2519.91,1291.39,2761.83,14.2,42462.43,Spring,1,195,491382.45,239561.4
P109351,Electronics,3987.62,2411.04,3753.93,5.5,3479.81,Summer,0,102,406737.24,160811.16
P109352,Electronics,4657.69,2879.9,4550.64,2.0,45320.89,Summer,0,109,507688.21,193779.11
P109353,Electronics,2863.32,1719.29,2973.17,21.2,13211.65,Summer,0,243,695786.76,277999.29
P109354,Home & Kitchen,1097.02,570.42,1064.82,36.8,16724.21,Winter,1,514,563868.28,270672.4
P109355,Electronics,2157.32,1400.12,2118.63,30.6,20275.15,Spring,0,396,854298.72,299851.2
P109356,Sports,481.78,264.62,543.63,15.7,7543.03,Spring,1,400,192712.0,86864.0
P109357,Electronics,3299.82,2150.43,3131.2,39.3,5374.25,Summer,0,203,669863.46,233326.17
P109358,Sports,2961.59,1413.74,3259.22,7.4,12410.95,Monsoon,1,92,272466.28,142402.2
P109359,Groceries,204.15,136.32,184.78,39.9,766.83,Summer,0,616,125756.4,41783.28
P109360,Sports,1588.23,843.75,1729.05,9.2,29073.96,Winter,0,197,312881.31,146662.56
P109361,Groceries,663.22,486.61,724.32,6.7,7156.55,Summer,1,493,326967.46,87068.73
P109362,Groceries,502.4,356.25,458.78,34.3,5120.79,Winter,1,573,287875.2,83743.95
P109363,Electronics,2735.33,1921.01,3073.48,18.8,28379.97,Spring,0,289,790510.37,235338.48
P109364,Home & Kitchen,1138.67,596.06,1094.12,35.7,29834.88,Monsoon,0,337,383731.79,182859.57
P109365,Sports,946.46,471.82,872.59,29.9,33164.56,Spring,0,216,204435.36,102522.24
P109366,Home & Kitchen,2515.52,1306.2,2174.3,6.3,25436.88,Winter,0,161,404998.72,194700.52
P109367,Sports,1925.85,983.33,1671.25,4.9,44273.99,Monsoon,0,133,256138.05,125355.16
P109368,Sports,1372.68,683.74,1303.54,17.9,6680.58,Monsoon,1,199,273163.32,137099.06
P109369,Groceries,495.23,315.79,568.37,22.5,39421.37,Monsoon,0,646,319918.58,115918.24
P109370,Fashion,530.49,257.74,553.87,16.9,20854.46,Spring,0,394,209013.06,107463.5
P109371,Home & Kitchen,1735.66,926.55,1776.7,8.5,45221.08,Summer,0,285,494663.1,230596.35
P109372,Electronics,4190.23,2692.29,4078.42,8.7,12109.25,Winter,0,84,351979.32,125826.96
P109373,Fashion,482.34,227.44,539.64,20.4,47413.75,Winter,0,641,309179.94,163390.9
P109374,Fashion,2411.92,1113.44,2180.65,0.6,43425.09,Summer,1,98,236368.16,127251.04
P109375,Home & Kitchen,2926.41,1695.75,2730.71,17.6,9071.93,Winter,0,127,371654.07,156293.82
P109376,Home & Kitchen,773.93,437.41,671.18,1.3,22028.47,Winter,0,248,191934.64,83456.96
P109377,Groceries,441.37,282.41,471.06,34.9,12532.25,Winter,0,564,248932.68,89653.44
P109378,Sports,551.83,265.32,503.35,24.8,7531.21,Summer,0,243,134094.69,69621.93
P109379,Sports,930.07,503.31,1021.57,6.4,19706.91,Winter,0,258,239958.06,110104.08
P109380,Electronics,2645.34,1794.83,2396.18,30.7,26990.51,Summer,0,326,862380.84,277266.26
P109381,Home & Kitchen,2559.92,1359.7,2482.66,19.7,20378.18,Monsoon,0,144,368628.48,172831.68
P109382,Sports,2201.42,1064.97,2513.02,20.4,16918.87,Summer,0,144,317004.48,163648.8
P109383,Fashion,1746.82,725.13,1743.62,10.2,16730.16,Winter,0,131,228833.42,133841.39
P109384,Home & Kitchen,3105.01,1781.65,3504.08,15.8,8471.06,Monsoon,0,125,388126.25,165420.0
P109385,Sports,2463.25,1139.15,2147.34,35.1,11525.93,Winter,0,116,285737.0,153595.6
P109386,Sports,1575.04,763.89,1673.57,5.9,26706.25,Monsoon,0,175,275632.0,141951.25
P109387,Groceries,583.57,370.69,594.12,24.9,8373.73,Summer,0,459,267858.63,97711.92
P109388,Home & Kitchen,3056.39,1625.03,3436.68,8.7,41559.56,Summer,0,194,592939.66,277683.84
P109389,Home & Kitchen,1005.8,550.26,916.6,17.8,36940.22,Winter,0,320,321856.0,145772.8
P109390,Home & Kitchen,2294.45,1287.25,2076.68,21.3,49448.27,Summer,0,274,628679.3,275972.8
P109391,Sports,1756.81,906.18,1870.83,4.9,16178.68,Winter,0,137,240682.97,116536.31
P109392,Home & Kitchen,3364.35,1871.53,3523.38,3.1,9528.55,Monsoon,0,99,333070.65,147789.18
P109393,Home & Kitchen,2896.48,1553.89,3236.81,19.4,4238.08,Winter,1,199,576399.52,267175.41
P109394,Fashion,2400.34,1038.92,2109.3,16.4,17822.85,Monsoon,0,58,139219.72,78962.36
P109395,Home & Kitchen,3084.79,1616.53,3118.89,36.8,46086.76,Summer,0,238,734180.02,349445.88
P109396,Fashion,1408.79,576.87,1472.38,27.9,29764.19,Monsoon,0,234,329656.86,194669.28
P109397,Beauty,227.44,79.96,219.73,35.9,47947.78,Monsoon,0,590,134189.6,87013.2
P109398,Groceries,282.26,193.36,255.05,37.1,45743.77,Monsoon,1,1148,324034.48,102057.2
P109399,Sports,1501.25,748.46,1306.57,0.8,19297.21,Spring,0,134,201167.5,100873.86
P109400,Home & Kitchen,3285.09,1863.06,3372.25,35.2,22177.11,Monsoon,1,185,607741.65,263075.55
P109401,Groceries,710.68,494.08,771.59,38.3,15318.12,Spring,0,415,294932.2,89889.0
P109402,Groceries,568.45,419.66,583.8,18.1,37224.54,Summer,0,534,303552.3,79453.86
P109403,Home & Kitchen,837.43,451.07,863.25,25.4,28684.83,Spring,0,348,291425.64,134453.28
P109404,Sports,753.39,357.35,808.22,13.8,3639.39,Summer,0,227,171019.53,89901.08
P109405,Home & Kitchen,1052.24,588.02,1101.09,3.9,45974.46,Monsoon,0,307,323037.68,142515.54
P109406,Groceries,475.43,357.98,436.2,10.5,39381.62,Summer,0,489,232485.27,57433.05
P109407,Home & Kitchen,2886.33,1559.8,3239.74,3.2,46681.69,Spring,0,187,539743.71,248061.11
P109408,Fashion,2084.47,945.34,1845.89,19.5,12848.21,Summer,1,134,279318.98,152643.42
P109409,Electronics,2234.33,1424.41,2566.91,26.1,37773.11,Monsoon,1,570,1273568.1,461654.4
P109410,Groceries,770.94,588.45,683.21,0.2,31875.87,Winter,0,345,265974.3,62959.05
P109411,Fashion,2392.04,994.14,2730.62,9.2,6597.48,Monsoon,0,73,174618.92,102046.7
P109412,Sports,1471.55,803.54,1685.3,3.0,13348.74,Winter,1,222,326684.1,148298.22
P109413,Electronics,3418.69,2354.53,3486.56,38.6,9992.24,Summer,0,218,745274.42,231986.88
P109414,Beauty,327.4,125.6,351.57,32.1,8092.26,Winter,1,632,206916.8,127537.6
P109415,Home & Kitchen,2880.41,1676.65,3008.11,1.2,32644.62,Summer,0,171,492550.11,205842.96
P109416,Home & Kitchen,804.79,481.55,714.13,32.6,43369.73,Summer,1,573,461144.67,185216.52
P109417,Fashion,927.36,378.0,877.45,33.1,49399.56,Summer,0,474,439568.64,260396.64
P109418,Electronics,2846.12,1708.09,3145.54,32.2,11143.89,Summer,0,294,836759.28,334580.82
P109419,Home & Kitchen,3074.88,1841.24,3462.51,35.1,33874.3,Winter,1,252,774869.76,310877.28
P109420,Home & Kitchen,1426.92,712.0,1388.33,18.7,4376.3,Monsoon,1,259,369572.28,185164.28
P109421,Sports,1469.46,745.9,1355.71,9.6,12332.25,Spring,1,170,249808.2,123005.2
P109422,Home & Kitchen,3272.44,1790.38,2789.09,34.8,42445.18,Summer,0,145,474503.8,214898.7
P109423,Fashion,588.34,257.17,532.7,33.4,47105.22,Winter,0,519,305348.46,171877.23
P109424,Fashion,989.6,467.06,1124.05,11.0,48547.6,Winter,0,408,403756.8,213196.32
P109425,Beauty,484.56,173.06,448.74,23.2,23491.18,Monsoon,0,326,157966.56,101549.0
P109426,Home & Kitchen,685.94,367.02,706.77,22.3,36922.66,Spring,0,414,283979.16,132032.88
P109427,Groceries,523.85,366.67,600.67,19.5,18771.86,Spring,0,510,267163.5,80161.8
P109428,Home & Kitchen,2319.58,1171.26,2581.26,24.3,35199.6,Summer,1,373,865203.34,428323.36
P109429,Beauty,1439.48,459.03,1591.57,3.4,8033.46,Summer,1,82,118037.36,80396.9
P109430,Electronics,2763.81,1654.13,2615.3,18.2,6544.79,Winter,0,190,525123.9,210839.2
P109431,Fashion,1550.81,687.5,1617.9,11.2,49198.66,Winter,0,198,307060.38,170935.38
P109432,Groceries,757.9,556.65,775.46,0.1,15920.59,Spring,0,280,212212.0,56350.0
P109433,Home & Kitchen,3452.84,2027.66,3599.42,20.8,44909.84,Summer,0,127,438510.68,180997.86
P109434,Home & Kitchen,2266.05,1288.15,1941.9,14.6,1625.13,Summer,0,143,324045.15,139839.7
P109435,Beauty,1457.71,557.13,1437.48,17.2,41657.89,Summer,1,125,182213.75,112572.5
P109436,Electronics,2943.67,1845.38,2706.5,4.5,46865.97,Summer,0,236,694706.12,259196.44
P109437,Beauty,926.79,310.24,1063.68,20.2,1269.82,Spring,0,155,143652.45,95565.25
P109438,Home & Kitchen,844.55,470.94,851.42,10.8,19768.46,Spring,0,341,287991.55,127401.01
P109439,Electronics,2918.56,2085.1,2647.14,0.0,40509.42,Monsoon,0,215,627490.4,179193.9
P109440,Home & Kitchen,769.37,458.7,830.53,31.2,721.71,Summer,0,391,300823.67,121471.97
P109441,Home & Kitchen,2217.57,1254.59,2174.76,25.1,15590.81,Monsoon,0,187,414685.59,180077.26
P109442,Fashion,1860.44,767.98,1853.42,21.1,13282.17,Summer,0,166,308833.04,181348.36
P109443,Beauty,1140.46,433.4,1178.17,24.9,7119.23,Monsoon,0,115,131152.9,81311.9
P109444,Sports,2302.52,1253.31,2260.88,12.9,4854.57,Winter,0,97,223344.44,101773.37
P109445,Fashion,2448.92,1110.83,2635.24,4.9,12824.1,Monsoon,0,57,139588.44,76271.13
P109446,Groceries,220.21,160.51,226.63,14.3,10397.32,Winter,1,768,169121.28,45849.6
P109447,Beauty,783.24,259.29,703.33,31.6,48732.96,Monsoon,1,419,328177.56,219535.05
P109448,Sports,470.12,242.28,441.37,24.3,1594.06,Monsoon,1,300,141036.0,68352.0
P109449,Electronics,3326.0,2176.62,3580.69,31.6,6911.04,Winter,1,239,794914.0,274701.82
P109450,Sports,977.92,444.05,1047.83,36.1,40453.66,Monsoon,1,420,410726.4,224225.4
P109451,Home & Kitchen,2681.08,1598.57,2460.61,10.0,38243.38,Winter,1,228,611286.24,246812.28
P109452,Sports,1839.4,959.29,1944.19,36.6,23678.52,Summer,0,221,406507.4,194504.31
P109453,Sports,889.49,437.0,883.52,26.5,19571.17,Winter,0,262,233046.38,118552.38
P109454,Fashion,2047.94,912.26,2272.65,22.4,17644.25,Monsoon,0,123,251896.62,139688.64
P109455,Fashion,583.72,286.89,637.85,20.1,48687.36,Monsoon,1,763,445378.36,226481.29
P109456,Electronics,3730.76,2498.45,4253.07,18.7,43417.04,Summer,1,272,1014766.72,335188.32
P109457,Beauty,1370.73,478.81,1473.08,3.0,13457.18,Spring,0,69,94580.37,61542.48
P109458,Sports,1497.08,762.36,1442.58,2.2,23326.11,Monsoon,1,169,253006.52,124167.68
P109459,Home & Kitchen,2900.69,1649.7,3292.88,13.2,37424.64,Monsoon,0,184,533726.96,230182.16
P109460,Electronics,3615.62,2161.25,4094.41,8.1,41328.44,Winter,0,176,636349.12,255969.12
P109461,Fashion,2333.2,973.76,2232.19,3.5,6538.15,Monsoon,0,60,139992.0,81566.4
P109462,Home & Kitchen,2246.74,1131.44,1947.93,1.0,47812.75,Monsoon,0,175,393179.5,195177.5
P109463,Groceries,192.58,129.45,181.93,39.1,41058.26,Spring,0,891,171588.78,56248.83
P109464,Electronics,3785.66,2406.43,4020.94,8.5,25425.68,Monsoon,0,136,514849.76,187575.28
P109465,Home & Kitchen,1414.06,702.71,1221.88,39.4,25280.51,Winter,0,305,431288.3,216961.75
P109466,Beauty,297.37,96.33,307.22,21.8,25601.12,Monsoon,0,355,105566.35,71369.2
P109467,Fashion,2174.4,1014.25,2106.67,7.7,40881.39,Winter,1,135,293544.0,156620.25
P109468,Groceries,229.28,158.29,212.9,5.8,27549.22,Summer,0,533,122206.24,37837.67
P109469,Groceries,687.07,511.3,655.01,8.0,40721.17,Spring,0,419,287882.33,73647.63
P109470,Home & Kitchen,803.89,475.37,837.15,14.6,43245.08,Spring,0,439,352907.71,144220.28
P109471,Sports,1632.1,835.44,1784.3,8.2,35272.64,Spring,1,249,406392.9,198368.34
P109472,Sports,728.18,391.81,641.32,33.1,2820.35,Summer,0,223,162384.14,75010.51
P109473,Sports,1145.67,519.07,1284.59,14.7,22668.34,Monsoon,0,211,241736.37,132212.6
P109474,Fashion,851.87,400.25,858.7,21.1,13154.34,Monsoon,0,265,225745.55,119679.3
P109475,Electronics,2386.23,1684.76,2545.87,20.0,2652.1,Winter,0,295,703937.85,206933.65
P109476,Home & Kitchen,2473.2,1369.93,2335.63,26.4,32605.34,Spring,0,177,437756.4,195278.79
P109477,Electronics,2179.9,1436.71,2026.18,39.9,25885.24,Spring,0,381,830541.9,283155.39
P109478,Fashion,2273.87,1094.56,2332.73,17.7,3524.94,Winter,1,101,229660.87,119110.31
P109479,Beauty,1233.3,464.52,1092.11,12.9,31279.07,Spring,0,97,119630.1,74571.66
P109480,Beauty,794.88,287.32,691.96,39.0,9907.71,Summer,1,302,240053.76,153283.12
P109481,Fashion,877.07,422.04,824.73,39.9,46894.17,Monsoon,0,417,365738.19,189747.51
P109482,Electronics,4795.29,2840.91,4615.89,31.2,35007.89,Monsoon,0,118,565844.22,230616.84
P109483,Fashion,1501.42,662.7,1337.54,31.9,685.7,Winter,0,166,249235.72,139227.52
P109484,Home & Kitchen,2166.84,1151.59,2436.56,16.3,43634.67,Winter,0,287,621883.08,291376.75
P109485,Sports,1894.36,965.06,1845.72,21.6,3720.89,Monsoon,0,115,217851.4,106869.5
P109486,Home & Kitchen,1274.75,715.19,1393.38,14.1,1074.32,Spring,1,329,419392.75,184095.24
P109487,Fashion,2014.96,951.61,1977.99,24.8,20063.67,Spring,0,124,249855.04,131855.4
P109488,Beauty,764.11,246.56,838.53,33.0,8207.21,Summer,1,359,274315.49,185800.45
P109489,Electronics,2668.93,1856.28,2321.65,15.0,40985.26,Spring,0,215,573819.95,174719.75
P109490,Fashion,601.13,264.65,657.98,21.4,47261.75,Summer,0,591,355267.83,198859.68
P109491,Electronics,4491.09,2689.41,4575.81,31.0,39279.07,Monsoon,0,126,565877.34,227011.68
P109492,Beauty,917.51,343.27,914.05,8.4,18726.13,Summer,0,163,149554.13,93601.12
P109493,Home & Kitchen,3351.46,1820.02,3333.02,24.4,14960.59,Monsoon,0,117,392120.82,179178.48
P109494,Beauty,790.97,304.1,836.94,31.0,17460.52,Monsoon,0,204,161357.88,99321.48
P109495,Beauty,1302.5,497.14,1302.88,2.1,4785.59,Monsoon,0,67,87267.5,53959.12
P109496,Home & Kitchen,2199.54,1160.24,2181.85,10.1,45228.2,Summer,0,241,530089.14,250471.3
P109497,Groceries,522.73,354.72,470.17,1.0,12580.35,Monsoon,0,289,151068.97,48554.89
P109498,Groceries,795.93,519.72,843.62,0.3,12883.97,Monsoon,0,260,206941.8,71814.6
P109499,Electronics,2198.16,1462.7,2500.57,19.1,35935.92,Summer,0,411,903443.76,302274.06
P109500,Groceries,217.28,141.8,236.77,28.0,31077.51,Monsoon,0,838,182080.64,63252.24
P109501,Fashion,1885.48,915.44,1758.95,15.3,47963.03,Winter,0,138,260196.24,133865.52
P109502,Fashion,1487.3,696.72,1431.41,24.8,49073.02,Spring,1,362,538402.6,286189.96
P109503,Beauty,474.49,150.88,521.13,7.7,21155.47,Winter,1,457,216841.93,147889.77
P109504,Electronics,4027.67,2435.64,4226.12,33.5,46085.82,Spring,0,220,886087.4,350246.6
P109505,Home & Kitchen,2846.46,1518.76,3114.23,14.5,47779.17,Spring,1,298,848245.08,395654.6
P109506,Fashion,1470.2,601.03,1370.52,28.3,42878.04,Spring,1,306,449881.2,265966.02
P109507,Home & Kitchen,2320.45,1307.81,2500.52,5.2,46659.83,Winter,0,242,561548.9,245058.88
P109508,Sports,2378.25,1085.77,2429.79,32.7,30199.64,Winter,1,213,506567.25,275298.24
P109509,Groceries,493.69,356.94,496.42,20.7,6159.11,Winter,0,532,262643.08,72751.0
P109510,Fashion,1699.39,717.08,1755.34,38.8,43048.94,Summer,0,240,407853.6,235754.4
P109511,Beauty,320.96,118.93,288.34,16.2,15723.64,Spring,0,361,115866.56,72932.83
P109512,Home & Kitchen,964.85,545.36,1003.04,34.9,46294.37,Spring,1,708,683113.8,296998.92
P109513,Home & Kitchen,3292.63,1967.76,3472.61,16.5,26202.39,Monsoon,1,179,589380.77,237151.73
P109514,Beauty,1014.06,385.1,895.73,4.3,24740.77,Spring,1,153,155151.18,96230.88
P109515,Groceries,183.29,130.83,209.53,27.5,41649.95,Winter,0,945,173209.05,49574.7
P109516,Home & Kitchen,2227.38,1297.59,2493.17,7.3,19719.18,Spring,1,272,605847.36,252902.88
P109517,Electronics,3809.48,2660.54,3731.87,32.0,5757.93,Summer,0,154,586659.92,176936.76
P109518,Groceries,712.3,464.96,726.36,13.4,39295.06,Monsoon,1,556,396038.8,137521.04
P109519,Groceries,692.58,480.52,647.79,30.3,14885.05,Spring,1,504,349060.32,106878.24
P109520,Fashion,558.97,271.87,634.74,19.3,42372.47,Monsoon,0,522,291782.34,149866.2
P109521,Beauty,1164.15,447.75,1125.45,21.5,45832.79,Summer,0,174,202562.1,124653.6
P109522,Groceries,655.9,484.9,624.14,29.4,19899.68,Monsoon,1,457,299746.3,78147.0
P109523,Beauty,818.65,311.92,823.47,26.6,33685.45,Summer,1,365,298807.25,184956.45
P109524,Home & Kitchen,2445.46,1411.54,2143.41,26.6,1371.47,Monsoon,1,184,449964.64,190241.28
P109525,Groceries,265.68,195.9,265.81,26.4,39803.94,Summer,0,1064,282683.52,74245.92
P109526,Sports,1578.36,735.5,1623.7,23.4,23238.62,Summer,0,202,318828.72,170257.72
P109527,Beauty,1029.08,387.27,1066.02,32.3,13585.8,Winter,0,164,168769.12,105256.84
P109528,Electronics,3387.93,2410.58,3190.61,12.0,43826.39,Summer,0,212,718241.16,207198.2
P109529,Home & Kitchen,2050.41,1193.81,1867.99,7.3,20760.03,Monsoon,1,215,440838.15,184169.0
P109530,Sports,335.65,166.29,366.28,29.4,41258.95,Spring,0,447,150035.55,75703.92
P109531,Fashion,667.29,304.08,603.26,21.6,21317.93,Winter,0,317,211530.93,115137.57
P109532,Beauty,799.63,302.5,736.32,36.0,47500.53,Winter,0,320,255881.6,159081.6
P109533,Beauty,1274.03,420.51,1372.57,38.6,33684.88,Monsoon,1,180,229325.4,153633.6
P109534,Electronics,3121.26,1930.99,3115.52,34.7,33526.18,Monsoon,0,252,786557.52,299948.04
P109535,Beauty,1109.93,423.9,1188.29,21.9,6626.57,Winter,0,137,152060.41,93986.11
P109536,Sports,2112.82,1113.2,1876.87,30.2,37501.95,Summer,0,167,352840.94,166936.54
P109537,Fashion,770.86,366.11,835.5,13.4,26251.82,Winter,0,372,286759.92,150567.0
P109538,Beauty,1446.18,533.43,1442.19,0.6,36058.63,Winter,0,74,107017.32,67543.5
P109539,Sports,1280.02,592.7,1162.11,31.2,43439.4,Winter,0,300,384006.0,206196.0
P109540,Electronics,4593.14,3193.19,4380.51,31.3,35306.96,Monsoon,0,116,532804.24,162394.2
P109541,Beauty,967.54,325.49,959.45,0.3,25207.25,Spring,0,123,119007.42,78972.15
P109542,Fashion,718.42,345.98,753.9,34.5,42676.84,Summer,0,549,394412.58,204469.56
P109543,Home & Kitchen,2813.18,1397.79,2660.11,35.3,37039.06,Winter,0,218,613273.24,308555.02
P109544,Beauty,1061.0,368.07,1130.37,12.8,38355.37,Spring,0,161,170821.0,111561.73
P109545,Electronics,4109.29,2888.0,4633.05,0.7,45620.14,Summer,0,182,747890.78,222274.78
P109546,Electronics,3940.43,2694.11,4188.26,35.0,7336.77,Winter,0,176,693515.68,219352.32
P109547,Home & Kitchen,3331.1,2008.18,3199.59,2.8,25201.92,Winter,0,108,359758.8,142875.36
P109548,Groceries,412.7,283.11,452.79,9.3,6633.84,Summer,1,615,253810.5,79697.85
P109549,Electronics,4782.69,3280.56,4439.28,21.7,37606.56,Monsoon,1,146,698272.74,219310.98
P109550,Sports,1531.44,693.45,1541.68,32.7,21883.66,Summer,0,209,320070.96,175139.91
P109551,Electronics,2201.5,1488.61,2159.05,31.3,36156.65,Summer,0,466,1025899.0,332206.74
P109552,Home & Kitchen,1489.81,894.35,1322.9,27.2,6526.93,Summer,1,356,530372.36,211983.76
P109553,Home & Kitchen,3052.13,1588.63,3190.22,33.1,31199.79,Spring,0,162,494445.06,237087.0
P109554,Home & Kitchen,852.89,501.14,830.87,27.4,6085.15,Monsoon,1,381,324951.09,134016.75
P109555,Electronics,4247.28,2523.22,3626.47,25.5,17981.2,Monsoon,1,134,569135.52,231024.04
P109556,Sports,2758.24,1370.88,2891.01,6.7,27016.4,Summer,0,96,264791.04,133186.56
P109557,Fashion,1343.34,549.83,1539.75,17.6,34734.44,Monsoon,0,240,322401.6,190442.4
P109558,Sports,1437.71,665.11,1293.27,18.1,25303.54,Spring,1,239,343612.69,184651.4
P109559,Beauty,867.8,292.71,997.29,0.7,36671.61,Monsoon,0,156,135376.8,89714.04
P109560,Beauty,884.5,321.47,852.25,16.2,9106.48,Spring,0,156,137982.0,87832.68
P109561,Fashion,1660.37,688.76,1460.92,9.1,32276.48,Winter,0,163,270640.31,158372.43
P109562,Beauty,255.55,82.75,238.25,3.6,19595.53,Spring,0,395,100942.25,68256.0
P109563,Groceries,704.94,518.21,808.58,21.9,8134.0,Spring,1,526,370798.44,98219.98
P109564,Groceries,544.76,397.0,470.14,9.5,42743.08,Monsoon,0,427,232612.52,63093.52
P109565,Groceries,165.33,124.55,165.32,7.6,48806.81,Spring,0,821,135735.93,33480.38
P109566,Fashion,681.03,333.28,764.5,31.5,12359.86,Monsoon,0,350,238360.5,121712.5
P109567,Beauty,752.12,253.17,747.71,32.4,8298.18,Summer,0,286,215106.32,142699.7
P109568,Home & Kitchen,1777.96,954.27,1641.01,26.4,38341.26,Monsoon,0,243,432044.28,200156.67
P109569,Groceries,665.03,477.78,583.32,7.6,49535.96,Monsoon,1,688,457540.64,128828.0
P109570,Groceries,367.4,253.66,334.42,25.3,21219.54,Winter,0,598,219705.2,68016.52
P109571,Groceries,176.98,117.76,182.68,28.5,39650.4,Winter,0,957,169369.86,56673.54
P109572,Electronics,4903.73,3095.41,4200.26,9.3,7784.0,Summer,1,95,465854.35,171790.4
P109573,Fashion,1964.3,903.15,2145.52,5.3,11788.96,Monsoon,0,97,190537.1,102931.55
P109574,Sports,2767.18,1381.27,2575.11,17.3,7475.16,Winter,0,77,213072.86,106715.07
P109575,Sports,1033.46,472.27,984.08,17.0,33473.41,Spring,0,243,251130.78,136369.17
P109576,Home & Kitchen,3189.78,1830.29,3532.22,6.1,29581.31,Winter,0,168,535883.04,228394.32
P109577,Electronics,4913.91,3070.85,4833.23,7.7,33263.73,Spring,0,72,353801.52,132700.32
P109578,Electronics,2520.41,1542.82,2472.57,20.0,8860.2,Monsoon,0,216,544408.56,211159.44
P109579,Sports,2170.07,1160.79,2365.44,21.1,4521.2,Summer,1,154,334190.78,155429.12
P109580,Home & Kitchen,2249.34,1178.9,2273.08,21.5,26931.4,Summer,0,217,488106.78,232285.48
P109581,Home & Kitchen,616.18,368.83,582.71,39.3,26725.27,Monsoon,0,420,258795.6,103887.0
P109582,Sports,1471.12,694.63,1419.64,1.6,21368.73,Winter,0,151,222139.12,117249.99
P109583,Electronics,4429.52,2856.14,3780.79,31.5,34306.58,Monsoon,0,102,451811.04,160484.76
P109584,Sports,2836.9,1393.73,3205.48,14.1,21229.08,Monsoon,0,94,266668.6,135657.98
P109585,Fashion,2182.12,1025.04,2447.69,30.1,42895.82,Winter,1,199,434241.88,230258.92
P109586,Groceries,415.12,313.52,361.2,29.4,38996.11,Spring,0,638,264846.56,64820.8
P109587,Groceries,138.63,97.51,143.31,24.8,17120.68,Monsoon,0,732,101477.16,30099.84
P109588,Beauty,469.72,171.75,433.9,25.2,44763.67,Winter,0,465,218419.8,138556.05
P109589,Fashion,602.94,265.61,648.33,26.5,24856.14,Monsoon,0,427,257455.38,144039.91
P109590,Fashion,753.4,321.53,703.97,29.9,23487.96,Summer,0,429,323208.6,185272.23
P109591,Fashion,1175.57,486.67,1146.32,5.3,36189.11,Spring,0,228,268029.96,157069.2
P109592,Groceries,149.64,109.92,163.85,14.4,47836.3,Summer,0,1114,166698.96,44248.08
P109593,Fashion,1779.79,755.11,1570.85,33.7,2148.38,Spring,1,158,281206.82,161899.44
P109594,Home & Kitchen,1601.08,950.4,1758.15,21.9,9174.1,Spring,1,274,438695.92,178286.32
P109595,Home & Kitchen,2657.98,1554.31,2636.74,5.5,40361.74,Winter,0,198,526280.04,218526.66
P109596,Sports,2298.07,1094.52,2179.29,38.5,22367.54,Summer,0,136,312537.52,163682.8
P109597,Groceries,371.17,243.92,320.12,39.5,43004.56,Winter,0,830,308071.1,105617.5
P109598,Beauty,1456.6,539.31,1264.28,20.5,17897.5,Summer,0,86,125267.6,78886.94
P109599,Sports,987.3,508.72,880.57,21.3,48788.38,Winter,0,283,279405.9,135438.14
P109600,Beauty,1361.32,476.31,1546.41,11.7,11190.06,Monsoon,0,81,110266.92,71685.81
P109601,Home & Kitchen,1474.22,739.23,1438.44,20.6,47471.09,Winter,0,319,470276.18,234461.81
P109602,Electronics,2176.59,1347.05,2089.74,38.8,39591.67,Monsoon,0,422,918520.98,350065.88
P109603,Fashion,579.41,240.01,492.86,10.2,48718.16,Summer,0,360,208587.6,122184.0
